FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
886615|Boot Hill Cemetery|Cemetery|NM|35|Quay|037|350231N|1031425W|35.0420047|-103.2402281|||||1231|4039|Riley Camp|11/13/1980|
886616|Boot Ranch|Locale|NM|35|Chaves|005|340441N|1044750W|34.0781368|-104.7972053|||||1439|4721|Wire Lake|11/13/1980|
886617|Bootleg Canyon|Valley|NM|35|Mora|033|355525N|1042320W|35.9236471|-104.3888711|355658N|1042445W|35.9494444|-104.4125|1590|5216|Canon Las Cuevas|11/13/1980|
886618|Bootleg Canyon|Valley|NM|35|Socorro|053|342152N|1063803W|34.3645103|-106.6341863|342010N|1063510W|34.3361775|-106.5861289|1638|5374|Becker SW|11/13/1980|
886619|Bootleg Canyon|Valley|NM|35|Harding|021|355306N|1033016W|35.8850374|-103.5044004|355419N|1032956W|35.9053148|-103.4988443|1436|4711|Bueyeros NE|11/13/1980|
886620|Bootleg Ridge|Ridge|NM|35|Lea|025|321652N|1034132W|32.2812344|-103.6921504|||||1125|3691|Bootleg Ridge|11/13/1980|
886621|Bootlegger Canyon|Valley|NM|35|Mora|033|355733N|1043811W|35.9592032|-104.6363781|355845N|1043342W|35.9792023|-104.5616534|1848|6063|Mogote Hills|11/13/1980|
886622|Bootlegger Spring|Spring|NM|35|Harding|021|352708N|1033647W|35.4522707|-103.6130188|||||1250|4101|Montesito Creek|11/13/1980|
886623|Bootlegger Spring|Spring|NM|35|Mora|033|355811N|1043709W|35.9697863|-104.619227|||||1902|6240|Alamosa Creek|11/13/1980|04/19/2011
886624|Bootlegger Windmill|Locale|NM|35|Sierra|051|330316N|1071251W|33.0545157|-107.214192|||||1488|4882|Palomas Gap|11/13/1980|
886625|Boots Tank|Reservoir|NM|35|Otero|035|322100N|1051417W|32.3498864|-105.2381783|||||1304|4278|Hackberry Hill|11/13/1980|06/23/2011
886626|Bordeaux Windmill|Locale|NM|35|Lea|025|330532N|1031054W|33.0923342|-103.181611|||||1167|3829|Prairieview|11/13/1980|
886627|Borden Tank|Reservoir|NM|35|Dona Ana|013|322802N|1062438W|32.4673131|-106.4105485|||||1200|3937|White Sands|11/13/1980|
886628|Border Canyon|Valley|NM|35|Lincoln|027|331845N|1045827W|33.3125967|-104.9741433|332128N|1050443W|33.3578715|-105.0785907|1383|4537|Horseshoe Bend|11/13/1980|
886629|Border Ditch|Canal|NM|35|Colfax|007|365944N|1040550W|36.9955789|-104.0971958|||||1838|6030|Trinchera Pass|11/13/1980|
886630|Border Farm|Locale|NM|35|Lincoln|027|331908N|1045845W|33.3189854|-104.9791434|||||1390|4560|Horseshoe Bend|11/13/1980|
886631|Border Farm Well|Well|NM|35|Lincoln|027|331924N|1045857W|33.3234296|-104.9824768|||||1401|4596|Horseshoe Bend|11/13/1980|
886632|Border Hill|Ridge|NM|35|Lincoln|027|332338N|1045513W|33.3939842|-104.920254|||||1416|4646|Horseshoe Bend NW|11/13/1980|
886633|Border Tank|Reservoir|NM|35|Hidalgo|023|314227N|1081305W|31.7076011|-108.218095|||||1395|4577|Double Wells|11/13/1980|
886634|Border Well|Well|NM|35|Lincoln|027|331530N|1045923W|33.2584311|-104.9896988|||||1478|4849|Horseshoe Bend|11/13/1980|
886635|Border Well|Well|NM|35|Lincoln|027|332300N|1045347W|33.3834292|-104.8963647|||||1327|4354|Horseshoe Bend NW|11/13/1980|
886636|Border Well|Well|NM|35|Chaves|005|332514N|1045117W|33.420651|-104.8546976|||||1280|4199|Blackwater Hill|11/13/1980|
886637|Borderline Tank|Reservoir|NM|35|McKinley|031|354010N|1072746W|35.6693203|-107.4628282|||||1956|6417|Mesita Del Gavilan|11/13/1980|06/23/2011
886638|Bordo Atravesado|Ridge|NM|35|Socorro|053|340538N|1063642W|34.0939563|-106.6116818|||||1925|6316|Sierra Larga South|11/13/1980|
886639|Bordo Well|Well|NM|35|McKinley|031|353002N|1074936W|35.5005832|-107.8267268|||||2297|7536|Mesa De Los Toros|11/13/1980|
886640|Borrego Pass|Gap|NM|35|McKinley|031|353449N|1075947W|35.5803024|-107.9964515|||||2267|7438|Borrego Pass|11/13/1980|
886641|Borrego Pass Trading Post|Locale|NM|35|McKinley|031|353440N|1080003W|35.5778024|-108.000896|||||2266|7434|Casamero Lake|11/13/1980|
886642|Borrego Tank|Reservoir|NM|35|Otero|035|321004N|1060435W|32.1678287|-106.0763529|||||1265|4150|Desert NE|11/13/1980|06/23/2011
886643|Borrego Wasteway|Canal|NM|35|Sandoval|043|352852N|1062433W|35.4811457|-106.4091926|||||1575|5167|San Felipe Pueblo|11/13/1980|
886644|Borrego Windmill|Locale|NM|35|Mora|033|360841N|1050101W|36.1447592|-105.0169488|||||2282|7487|Ocate|11/13/1980|
886645|Bosque Drain|Canal|NM|35|Valencia|061|343455N|1064645W|34.5820055|-106.7791934|||||1457|4780|Veguita|11/13/1980|
886646|Bosque Draw|Valley|NM|35|Chaves|005|334536N|1041831W|33.7600869|-104.3085795|334526N|1041114W|33.7573104|-104.1871887|1098|3602|Cottonwood Draw|11/13/1980|
886647|Bosque Farm Church|Church|NM|35|Valencia|061|345122N|1064124W|34.8561645|-106.6900254|||||1483|4865|Los Lunas|11/13/1980|
886648|Bosque Farms School|School|NM|35|Valencia|061|345117N|1064219W|34.8547756|-106.7053036|||||1483|4865|Los Lunas|11/13/1980|
886649|Bosque Lateral|Canal|NM|35|Valencia|061|345141N|1064118W|34.8614421|-106.6883588|||||1484|4869|Los Lunas|11/13/1980|
886650|Bosque Spring|Spring|NM|35|Chaves|005|334544N|1041424W|33.762309|-104.2398654|||||1157|3796|Haystack Butte|11/13/1980|04/19/2011
886651|Bosque Well|Well|NM|35|Socorro|053|333602N|1070122W|33.6006237|-107.022808|||||1368|4488|Paraje Well|11/13/1980|
886652|Bosquecito Ditch|Canal|NM|35|Socorro|053|340015N|1065148W|34.0042327|-106.8633587|||||1395|4577|Loma De Las Canas|11/13/1980|
886653|Bosson Ranch|Locale|NM|35|McKinley|031|350520N|1085606W|35.08892|-108.9350851|||||1933|6342|Tekapo|11/13/1980|
886654|Bosson Wash|Stream|NM|35|McKinley|031|350252N|1085358W|35.0478104|-108.8995286|351354N|1084414W|35.231696|-108.7373049|1901|6237|Tekapo|11/13/1980|
886655|Boswell Ranch|Locale|NM|35|Chaves|005|335104N|1044501W|33.851195|-104.7502569|||||1287|4222|Mesa SW|11/13/1980|
886656|Boswell Windmill|Locale|NM|35|Chaves|005|335350N|1044832W|33.897306|-104.80887|||||1332|4370|Round Mountain|11/13/1980|
886657|Bottle Hill|Summit|NM|35|Socorro|053|333646N|1071109W|33.6128442|-107.1858667|||||1543|5062|Black Hill|11/13/1980|
886658|Bottomless Lakes|Lake|NM|35|Eddy|015|320345N|1042817W|32.0624361|-104.4715106|||||1129|3704|Rattlesnake Springs|11/13/1980|06/23/2011
886659|Bottomless Lakes State Park|Park|NM|35|Chaves|005|332039N|1042018W|33.3442685|-104.3382989|||||1059|3474|Bottomless Lakes|11/13/1980|
886660|Boulder Canyon|Valley|NM|35|Union|059|365551N|1033323W|36.9308547|-103.5563385|365428N|1033352W|36.9077778|-103.5644444|1586|5203|Cobert Mesa South|11/13/1980|
886661|Boulder Canyon|Valley|NM|35|Dona Ana|013|321412N|1063146W|32.2367619|-106.5294374|321625N|1063315W|32.2737055|-106.5541611|1560|5118|Bishop Cap|11/13/1980|
886662|Boulder Tank|Reservoir|NM|35|Chaves|005|335954N|1044820W|33.9982319|-104.8056194|||||1433|4701|Round Mountain|11/13/1980|06/23/2011
886663|Boulter Well|Well|NM|35|Socorro|053|340600N|1063140W|34.1000677|-106.5277904|||||1728|5669|Sierra Larga South|11/13/1980|
886664|Bounds Windmill|Locale|NM|35|Grant|017|321334N|1081439W|32.2261982|-108.2442094|||||1405|4610|Gage NW|11/13/1980|
886665|Bowe Ranch|Locale|NM|35|Quay|037|350413N|1030348W|35.0703376|-103.06328|||||1230|4035|Rock Camp|11/13/1980|
886666|Bowlin Ranch|Locale|NM|35|Luna|029|321056N|1075213W|32.1823113|-107.8703098|||||1320|4331|Bowlin Ranch|11/13/1980|
886667|Bowling Green|Locale|NM|35|Socorro|053|341332N|1065324W|34.2256225|-106.8900274|||||1421|4662|Lemitar|11/13/1980|
886668|Bowmann Windmill|Locale|NM|35|San Miguel|047|354615N|1040331W|35.7708726|-104.0585847|||||1635|5364|Solano|11/13/1980|
886669|Box Canyon|Valley|NM|35|San Miguel|047|353151N|1051238W|35.5308773|-105.2105625|353259N|1051029W|35.5497222|-105.1747222|1908|6260|Las Vegas|11/13/1980|
886670|Box Canyon|Valley|NM|35|Colfax|007|363941N|1044628W|36.661422|-104.7744401|364226N|1044614W|36.7072222|-104.7705556|1933|6342|Dawson|11/13/1980|
886671|Box Canyon|Valley|NM|35|Union|059|365007N|1031202W|36.8353007|-103.2004919|364738N|1031417W|36.7938889|-103.2380556|1444|4737|Atencio|11/13/1980|
886672|Box Canyon|Valley|NM|35|Luna|029|320203N|1073726W|32.0342608|-107.6239133|320350N|1073822W|32.063982|-107.6394695|1469|4819|Gym Peak|11/13/1980|
886673|Box Canyon|Valley|NM|35|Dona Ana|013|322038N|1065108W|32.343981|-106.852229|322003N|1065631W|32.3342583|-106.941954|1197|3927|Las Cruces|11/13/1980|
886674|Box Canyon|Valley|NM|35|Grant|017|323752N|1085122W|32.6311878|-108.8561684|323419N|1085209W|32.5720224|-108.8692235|1208|3963|Nichols Canyon|11/13/1980|
886675|Box Canyon|Valley|NM|35|Guadalupe|019|350649N|1043939W|35.113666|-104.660822|350848N|1044442W|35.1467204|-104.7449907|1465|4806|Santa Rosa Lake|11/13/1980|
886676|Box Canyon|Valley|NM|35|San Miguel|047|353132N|1045158W|35.5256002|-104.8661061|353045N|1045243W|35.5125448|-104.8786064|1799|5902|Laguna Huerfana|11/13/1980|
886677|Box Canyon|Valley|NM|35|San Juan|045|365509N|1074446W|36.9191701|-107.7461725|365733N|1074502W|36.9591696|-107.7506175|1881|6171|Anastacio Spring|11/13/1980|
886678|Box Canyon Dam|Dam|NM|35|Dona Ana|013|322002N|1065434W|32.3339808|-106.909453|||||1311|4301|Picacho Mountain|11/13/1980|
886679|Box Canyon Ranch|Locale|NM|35|Eddy|015|323302N|1044111W|32.5506635|-104.6863562|||||1267|4157|Box Canyon Ranch|11/13/1980|
886680|Box Canyon Tank|Reservoir|NM|35|Guadalupe|019|350810N|1044038W|35.1361653|-104.6772113|||||1492|4895|Bar Y Ranch|11/13/1980|
886681|Box Canyon Well|Well|NM|35|Guadalupe|019|350821N|1044050W|35.1392209|-104.6805447|||||1498|4915|Bar Y Ranch|11/13/1980|
886682|Box Canyon Windmill|Summit|NM|35|Hidalgo|023|323458N|1085147W|32.5828557|-108.8631125|||||1284|4213|Caprock Mountain|11/13/1980|
886683|Box M Ranch|Locale|NM|35|Hidalgo|023|322516N|1084932W|32.4211923|-108.825611|||||1283|4209|Ninemile Hill|11/13/1980|
886684|Box Spring|Spring|NM|35|Eddy|015|321449N|1042042W|32.2469011|-104.3449873|||||1133|3717|Black River Village|11/13/1980|04/19/2011
886685|Boxcar Camp|Locale|NM|35|Santa Fe|049|352148N|1061339W|35.3633723|-106.2275234|||||1941|6368|Golden|11/13/1980|
886686|Boxcar Windmill|Locale|NM|35|San Miguel|047|352000N|1035825W|35.3333845|-103.973583|||||1202|3944|Carpenter Mesa SW|11/13/1980|
886687|Boyd Park|Park|NM|35|San Juan|045|364318N|1081214W|36.7216696|-108.2039628|||||1610|5282|Farmington South|11/13/1980|
886688|Boyds Canyon|Valley|NM|35|Eddy|015|322358N|1042241W|32.3995595|-104.3780099|322508N|1042552W|32.4188889|-104.4311111|1059|3474|Azotea Peak|11/13/1980|
886690|Boyer Gulch|Valley|NM|35|Rio Arriba|039|365417N|1064723W|36.9047346|-106.7897598|365721N|1064441W|36.9558457|-106.7447589|2282|7487|Monero|11/13/1980|
886691|Boylan Ranch|Locale|NM|35|Guadalupe|019|350139N|1041738W|35.0275582|-104.2938664|||||1441|4728|Newkirk|11/13/1980|
886692|Boylan Ranch|Locale|NM|35|San Miguel|047|351314N|1043048W|35.2206082|-104.5133181|||||1433|4701|Mesa Cherisco|11/13/1980|
886693|Boys School Lake|Reservoir|NM|35|Colfax|007|362327N|1043757W|36.3908958|-104.6323906|||||1789|5869|Springer Lake|11/13/1980|06/23/2011
886694|Brace Well|Locale|NM|35|Harding|021|352819N|1032909W|35.4719923|-103.4857933|||||1236|4055|Logan North|11/13/1980|
886695|Brace Windmill|Locale|NM|35|Harding|021|352759N|1033316W|35.466437|-103.5544062|||||1196|3924|Montesito Creek|11/13/1980|
886696|Brackenridge Windmill|Locale|NM|35|Lea|025|330044N|1030800W|33.0123326|-103.1332757|||||1145|3757|Prairieview|11/13/1980|
886697|Bradberry Ranch|Locale|NM|35|Grant|017|325336N|1084307W|32.8934047|-108.7186671|||||1745|5725|Antelope Ridge|11/13/1980|
886698|Bradley Creek|Stream|NM|35|Quay|037|345332N|1035200W|34.8922842|-103.8666337|344949N|1035215W|34.8303408|-103.8708001|1333|4373|Quay|11/13/1980|
886699|Bradley Mines|Mine|NM|35|Luna|029|320737N|1073553W|32.1270358|-107.5980801|||||1530|5020|Florida Gap|11/13/1980|
886700|Bradley School|School|NM|35|Dona Ana|013|321832N|1064614W|32.3089826|-106.7705593|||||1198|3930|Las Cruces|11/13/1980|
886701|Brady Ranch|Locale|NM|35|Chaves|005|330545N|1043205W|33.0959401|-104.5346891|||||1114|3655|Hackberry Ranch|11/13/1980|
886702|Brahman California Tank|Reservoir|NM|35|Chaves|005|335349N|1044243W|33.8968257|-104.7118766|||||1338|4390|Mesa|11/13/1980|06/23/2011
886703|Braidfoot Tank|Reservoir|NM|35|Hidalgo|023|321728N|1085723W|32.2912011|-108.9564529|||||1276|4186|Mondel|11/13/1980|06/23/2011
886704|Brainard Lake|Lake|NM|35|Eddy|015|324532N|1041930W|32.7587845|-104.3251126|||||1002|3287|Spring Lake|11/13/1980|06/23/2011
886705|Bramlett Spring|Spring|NM|35|Union|059|365655N|1030445W|36.9485068|-103.0790581|||||1394|4573|Goodson School|11/13/1980|04/19/2011
886706|Brandenburg Ranch|Locale|NM|35|Torrance|057|343720N|1060100W|34.6222858|-106.016681|||||1854|6083|Willard|11/13/1980|
886707|Branding Corral Windmill|Locale|NM|35|Harding|021|355011N|1034422W|35.8364273|-103.7394086|||||1348|4423|Circle Bar Ranch|11/13/1980|
886708|Brandt Well|Locale|NM|35|Harding|021|352603N|1032452W|35.4342155|-103.4144025|||||1214|3983|Logan North|11/13/1980|
886709|Branum Well|Well|NM|35|Lincoln|027|333500N|1060020W|33.5834072|-106.0055499|||||1530|5020|Bull Gap|11/13/1980|
886710|Brass Ranch|Locale|NM|35|Dona Ana|013|321455N|1070852W|32.2487032|-107.1477917|||||1327|4354|Mount Aden|11/13/1980|
886711|Braswell Well|Well|NM|35|Torrance|057|342459N|1060437W|34.4164552|-106.0769552|||||2001|6565|Round Top|11/13/1980|
886712|Braun Windmill|Locale|NM|35|Chaves|005|335641N|1035854W|33.9448065|-103.9816315|||||1261|4137|San Juan Mesa West|11/13/1980|
886713|Brawley Tank|Reservoir|NM|35|Chaves|005|335248N|1040555W|33.8799728|-104.0985553|||||1221|4006|Olive|11/13/1980|06/23/2011
886714|Bray Ranch|Locale|NM|35|Guadalupe|019|344500N|1042304W|34.750062|-104.3844261|||||1348|4423|Fallon Ranch|11/13/1980|
886715|Brazil Windmill|Locale|NM|35|Socorro|053|342133N|1062504W|34.3592325|-106.4177925|||||1893|6211|Rayo Hills|11/13/1980|
886716|Brazito|Civil|NM|35|Dona Ana|013|321057N|1064154W|32.1825967|-106.698332|||||1173|3848|San Miguel|11/13/1980|
886717|Brazito Lateral|Canal|NM|35|Dona Ana|013|321057N|1064259W|32.1825967|-106.7163882|||||1172|3845|San Miguel|11/13/1980|
886718|Brazito River Lateral|Canal|NM|35|Dona Ana|013|321046N|1064326W|32.1795412|-106.7238884|||||1171|3842|San Miguel|11/13/1980|
886719|Brazo Canyon|Valley|NM|35|Cibola|006|344102N|1074248W|34.6839401|-107.7133841|343805N|1074816W|34.6347739|-107.8044976|2234|7329|Mecate Meadow|11/13/1980|
886720|Brazos Cliffs|Cliff|NM|35|Rio Arriba|039|364458N|1062337W|36.7494587|-106.393641|||||2991|9813|Penasco Amarillo|11/13/1980|
886721|Brazos Lodge|Locale|NM|35|Rio Arriba|039|364441N|1062632W|36.7447363|-106.4422536|||||2443|8015|Penasco Amarillo|11/13/1980|
886722|Breen Well|Well|NM|35|Quay|037|344250N|1033707W|34.7139558|-103.6185711|||||1429|4688|Field|11/13/1980|
886723|Brethren in Christ Mission School|School|NM|35|San Juan|045|361959N|1075029W|36.3330667|-107.8414499|||||2101|6893|Blanco Trading Post|11/13/1980|
886724|Brethren Navajo Boarding School|School|NM|35|Sandoval|043|361231N|1072743W|36.208625|-107.4619932|||||2161|7090|Counselor|11/13/1980|
886725|Brewster Tank|Reservoir|NM|35|Dona Ana|013|323409N|1070228W|32.5692991|-107.0410914|||||1373|4505|Sierra Alta|11/13/1980|06/23/2011
886726|Brice Well|Well|NM|35|Quay|037|353253N|1031555W|35.5480999|-103.2652308|||||1278|4193|Lockney|11/13/1980|
886727|Brick Kiln Gulch|Valley|NM|35|Grant|017|323800N|1081925W|32.6334116|-108.323659|323836N|1082129W|32.6433333|-108.3580556|1769|5804|Tyrone|11/13/1980|
886728|Bridal Chamber Mine|Mine|NM|35|Sierra|051|324315N|1073420W|32.7209126|-107.5722502|||||1667|5469|Lake Valley|11/13/1980|
886729|Brides Pocket|Valley|NM|35|Colfax|007|365552N|1041855W|36.9311353|-104.3152605|365426N|1041844W|36.9072222|-104.3122222|2254|7395|Yankee|11/13/1980|
886730|Briggs Canyon|Valley|NM|35|Union|059|365356N|1034641W|36.8989123|-103.7780153|364905N|1035116W|36.8180798|-103.8544083|1743|5718|Emery Peak|11/13/1980|
886731|Brillante Windmill|Locale|NM|35|Cibola|006|344513N|1081408W|34.7536564|-108.23562|||||2250|7382|Cerro Brillante|11/13/1980|
886732|Brimhall Wash|Stream|NM|35|San Juan|045|362135N|1083358W|36.3597278|-108.5661944|362344N|1081515W|36.3955625|-108.254241|1625|5331|Newcomb SE|11/13/1980|
886733|Brimminstool Ranch|Locale|NM|35|Lea|025|321610N|1033500W|32.2695681|-103.5832585|||||1119|3671|Tip Top Wells|11/13/1980|
886734|Brisco Well|Well|NM|35|Quay|037|352818N|1030543W|35.4717149|-103.0952247|||||1171|3842|Sanchez Springs|11/13/1980|
886735|Briscoe Ranch|Locale|NM|35|Quay|037|350253N|1034820W|35.0481146|-103.8055224|||||1306|4285|Briscoe Ranch|11/13/1980|
886736|Brister Tank|Reservoir|NM|35|Hidalgo|023|322224N|1085924W|32.3733825|-108.989895|||||1323|4340|Mondel|11/13/1980|06/23/2011
886737|Britan Windmill|Locale|NM|35|Luna|029|322316N|1073033W|32.387865|-107.5091909|||||1328|4357|Florida|11/13/1980|
886738|Brite Canyon|Valley|NM|35|Union|059|365601N|1032128W|36.9336323|-103.3577194|365602N|1032405W|36.93391|-103.4013321|1473|4833|Tub Spring|11/13/1980|
886739|Brito Ranch|Locale|NM|35|San Miguel|047|351433N|1042200W|35.2425519|-104.366647|||||1342|4403|Neafus Ranch|11/13/1980|
886740|Brittain Well|Well|NM|35|Quay|037|344315N|1034019W|34.7208997|-103.6719057|||||1444|4737|Weber City|11/13/1980|
886741|Broad Canyon|Valley|NM|35|Dona Ana|013|323149N|1065859W|32.5303637|-106.9830687|323220N|1070840W|32.5389729|-107.144462|1210|3970|Selden Canyon|11/13/1980|
886742|Broadhurst Arroyo|Stream|NM|35|Dona Ana|013|324452N|1071517W|32.7478528|-107.2547442|324812N|1071126W|32.8034082|-107.1905766|1255|4117|Arroyo Cuervo|11/13/1980|
886743|Broadmoor Shopping Center|Locale|NM|35|Chaves|005|332259N|1043129W|33.3831547|-104.5246909|||||1097|3599|Roswell North|11/13/1980|
886744|Broadview|Populated Place|NM|35|Curry|009|344910N|1031249W|34.81951|-103.2135603|||||1376|4514|Broadview|11/13/1980|
886745|Brockman Dirt Tank|Reservoir|NM|35|Grant|017|320802N|1083124W|32.13376|-108.5233345|||||1311|4301|Muir Ranch|11/13/1980|06/23/2011
886746|Brockman Ranch|Locale|NM|35|Catron|003|340903N|1085757W|34.1508819|-108.9659094|||||2311|7582|Cow Springs|11/13/1980|
886747|Brockman Tank|Reservoir|NM|35|Grant|017|320416N|1082815W|32.0711285|-108.4707097|||||1350|4429|Brockman|11/13/1980|06/23/2011
886748|Brockman Well|Well|NM|35|Grant|017|320629N|1082921W|32.1081437|-108.4892162|||||1315|4314|Brockman|11/13/1980|
886749|Brockoway Tank|Reservoir|NM|35|Dona Ana|013|323534N|1064251W|32.5926857|-106.714249|||||1326|4350|Taylor Well|11/13/1980|06/23/2011
886750|Broke Tank|Reservoir|NM|35|Chaves|005|333635N|1035822W|33.6098524|-103.972717|||||1211|3973|Presler Lake|11/13/1980|06/23/2011
886751|Broke Tank Lake|Lake|NM|35|Chaves|005|333609N|1035541W|33.6023665|-103.9280875|||||1221|4006|Presler Lake|11/13/1980|06/23/2011
886752|Broke Tanks|Reservoir|NM|35|Otero|035|322519N|1054939W|32.4219584|-105.8275283|||||1543|5062|Otero Mesa North|11/13/1980|06/23/2011
886753|Broken Back Crater|Summit|NM|35|Socorro|053|334957N|1060400W|33.8325711|-106.0666621|||||1932|6339|Broken Back Crater|11/13/1980|
886754|Broken Jug Pass|Gap|NM|35|Hidalgo|023|314952N|1082707W|31.831207|-108.4519896|||||1685|5528|Hachita Peak|11/13/1980|
886755|Brooks Lake|Lake|NM|35|Curry|009|342959N|1033740W|34.4996704|-103.6276496|||||1360|4462|Melrose West|11/13/1980|06/23/2011
886756|Broom Tank|Reservoir|NM|35|Chaves|005|335910N|1044711W|33.9862301|-104.7864825|||||1398|4587|Round Mountain|11/13/1980|06/23/2011
886757|Broome Tank|Reservoir|NM|35|Socorro|053|341928N|1062804W|34.3244647|-106.467721|||||1897|6224|Rayo Hills|11/13/1980|06/23/2011
886758|Brown Brothers Ranch|Locale|NM|35|Chaves|005|331931N|1043547W|33.3253783|-104.5963589|||||1134|3720|Roswell South|11/13/1980|
886759|Brown Brothers Well|Well|NM|35|Chaves|005|331321N|1043534W|33.2226034|-104.5927472|||||1145|3757|Peters Lake|11/13/1980|
886760|Brown Canyon|Valley|NM|35|Union|059|365224N|1034604W|36.8733569|-103.7677371|364958N|1034635W|36.8327778|-103.7763889|1772|5814|Des Moines|11/13/1980|
886761|Brown Cemetery|Cemetery|NM|35|Quay|037|345638N|1032913W|34.9439506|-103.4869019|||||1343|4406|Apache Canyon|11/13/1980|
886762|Brown Cemetery|Cemetery|NM|35|Quay|037|345953N|1034721W|34.9981158|-103.7891326|||||1284|4213|Quay|11/13/1980|
886763|Brown Interior Drain|Canal|NM|35|Socorro|053|340125N|1065225W|34.0236772|-106.8736371|||||1396|4580|Loma De Las Canas|11/13/1980|
886764|Brown Lake|Basin|NM|35|Torrance|057|342219N|1060937W|34.3720105|-106.1602886|||||2021|6630|Bigbee Draw|11/13/1980|
886765|Brown Lateral|Canal|NM|35|Dona Ana|013|320840N|1064438W|32.1445419|-106.7438883|||||1170|3839|San Miguel|11/13/1980|
886766|Brown Lateral|Canal|NM|35|Socorro|053|340152N|1065247W|34.0311772|-106.8797485|||||1396|4580|Socorro|11/13/1980|
886767|Brown Mesa|Summit|NM|35|Union|059|365932N|1035516W|36.9922453|-103.9210768|||||2176|7139|Alps Mesa|11/13/1980|
886768|Brown North Well|Well|NM|35|Harding|021|353308N|1032551W|35.5522674|-103.4307911|||||1319|4327|McCarty Ranch|11/13/1980|
886769|Brown School|School|NM|35|Roosevelt|041|341053N|1032017W|34.1814701|-103.3380089|||||1221|4006|Portales|11/13/1980|
886770|Brown Spring|Spring|NM|35|San Juan|045|364832N|1081047W|36.8089819|-108.1797583|||||1756|5761|Farmington North|11/13/1980|04/19/2011
886771|Brown Tank|Reservoir|NM|35|Grant|017|322404N|1081634W|32.4011432|-108.2760528|||||1590|5216|Werney Hill|11/13/1980|06/23/2011
886772|Brown Tank|Reservoir|NM|35|Dona Ana|013|323653N|1064055W|32.6146987|-106.6819248|||||1354|4442|Taylor Well|11/13/1980|06/23/2011
